000.000 =============================================================
000.000                     Station A                               
000.000 -------------------------------------------------------------
000.000 Protocol.lib, version 4.0, jiangyanjun0718@bupt.edu.cn
000.000 Channel: 8000 bps, 270 ms propagation delay, bit error rate 1.0E-04
000.000 Log file "afb.log", TCP port 59144, debug mask 0x03
000.000 Station A is waiting for station B on TCP port 59144 ... Done.
000.441 New epoch: Sun May 19 16:56:17 2019
000.442 =================================================================
000.442 
000.442 Designed by yu, build: May 19 2019  16:55:51
847.638 Recv DATA 39 51, ID 21255
847.859 Send DATA 53 34, ID 11269
847.891 Recv DATA 40 51, ID 21256
848.129 Send DATA 54 34, ID 11270
848.162 Recv DATA 41 51, ID 21257
848.401 Send DATA 55 34, ID 11271
848.418 Recv DATA 35 51, ID 21251
848.419 .... 1252 packets received, 3025 bps, 37.81%, Err 680 (1.0e-04)
848.656 Send DATA 56 35, ID 11272
848.703 Recv DATA 36 51, ID 21252
848.927 Send DATA 57 36, ID 11273
848.959 Recv DATA 37 52, ID 21253
849.183 Send DATA 58 37, ID 11274
849.232 Recv DATA 38 53, ID 21254
849.458 Send DATA 59 38, ID 11275
849.489 Recv DATA 39 54, ID 21255
849.710 Send DATA 60 39, ID 11276
849.742 Recv DATA 40 55, ID 21256
849.978 Send DATA 61 40, ID 11277
850.010 Recv DATA 41 56, ID 21257
850.247 Send DATA 62 41, ID 11278
850.279 Recv DATA 42 57, ID 21258
850.503 Send DATA 63 42, ID 11279
850.551 Recv DATA 43 58, ID 21259
850.553 .... 1260 packets received, 3036 bps, 37.96%, Err 681 (1.0e-04)
850.774 Send DATA 0 43, ID 11280
850.823 Recv DATA 44 59, ID 21260
851.030 Send DATA 1 44, ID 11281
851.068 Recv DATA 45 60, ID 21261
851.292 Send DATA 2 45, ID 11282
851.339 Recv DATA 46 61, ID 21262
851.563 Send DATA 3 46, ID 11283
851.611 Recv DATA 47 62, ID 21263
851.835 Send DATA 4 47, ID 11284
851.855 Recv DATA 48 62, ID 21264
852.093 Send DATA 5 48, ID 11285
852.125 Recv DATA 49 62, ID 21265
852.284 ---- DATA 63 timeout
852.284 Send DATA 63 49, ID 11279
852.396 Recv DATA 50 62, ID 21266
852.622 Send DATA 0 50, ID 11280
852.671 **** Receiver Error, Bad CRC Checksum
852.874 Send DATA 1 50, ID 11281
852.939 Recv DATA 52 62, ID 21268
853.145 Send DATA 2 50, ID 11282
853.178 Recv DATA 53 62, ID 21269
853.408 Send DATA 3 50, ID 11283
853.440 **** Receiver Error, Bad CRC Checksum
853.679 Send DATA 4 50, ID 11284
853.712 Recv DATA 55 63, ID 21271
853.933 Send DATA 5 50, ID 11285
853.966 Recv DATA 56 63, ID 21272
854.204 Send DATA 6 50, ID 11286
854.252 Recv DATA 57 63, ID 21273
854.379 ---- DATA 0 timeout
854.380 Send DATA 0 50, ID 11280
854.511 Recv DATA 51 63, ID 21267
854.512 .... 1268 packets received, 3042 bps, 38.02%, Err 684 (1.0e-04)
854.736 Send DATA 1 51, ID 11281
854.784 **** Receiver Error, Bad CRC Checksum
854.991 Send DATA 2 51, ID 11282
855.024 Recv DATA 53 63, ID 21269
855.264 Send DATA 3 51, ID 11283
855.295 Recv DATA 54 63, ID 21270
855.518 Send DATA 4 51, ID 11284
855.566 **** Receiver Error, Bad CRC Checksum
855.789 Send DATA 5 51, ID 11285
855.822 Recv DATA 56 0, ID 21272
856.049 Send DATA 6 51, ID 11286
856.097 Recv DATA 57 1, ID 21273
856.317 Send DATA 7 51, ID 11287
856.334 Recv DATA 58 2, ID 21274
856.574 Send DATA 8 51, ID 11288
856.623 Recv DATA 52 3, ID 21268
856.624 .... 1269 packets received, 3036 bps, 37.96%, Err 685 (1.0e-04)
856.846 Send DATA 9 52, ID 11289
856.893 Recv DATA 53 4, ID 21269
857.100 Send DATA 10 53, ID 11290
857.148 **** Receiver Error, Bad CRC Checksum
857.371 Send DATA 11 53, ID 11291
857.404 Recv DATA 55 4, ID 21271
857.546 ---- DATA 5 timeout
857.546 Send DATA 5 53, ID 11285
857.674 Recv DATA 56 4, ID 21272
857.897 Send DATA 6 53, ID 11286
857.945 **** Receiver Error, Bad CRC Checksum
858.169 Send DATA 7 53, ID 11287
858.186 Recv DATA 58 4, ID 21274
858.425 Send DATA 8 53, ID 11288
858.457 Recv DATA 59 4, ID 21275
858.692 Send DATA 9 53, ID 11289
858.727 **** Receiver Error, Bad CRC Checksum
858.952 Send DATA 10 53, ID 11290
858.969 Recv DATA 54 4, ID 21270
858.969 .... 1271 packets received, 3033 bps, 37.91%, Err 688 (1.0e-04)
859.222 Send DATA 11 54, ID 11291
859.245 Recv DATA 55 4, ID 21271
859.485 ---- DATA 5 timeout
859.486 Send DATA 5 55, ID 11285
859.518 Recv DATA 56 4, ID 21272
859.741 Send DATA 6 56, ID 11286
859.789 **** Receiver Error, Bad CRC Checksum
860.012 Send DATA 7 56, ID 11287
860.044 Recv DATA 58 4, ID 21274
860.282 Send DATA 8 56, ID 11288
860.298 Recv DATA 59 4, ID 21275
860.535 Send DATA 9 56, ID 11289
860.567 Recv DATA 60 4, ID 21276
860.806 Send DATA 10 56, ID 11290
860.837 **** Receiver Error, Bad CRC Checksum
861.073 Send DATA 11 56, ID 11291
861.106 Recv DATA 62 6, ID 21278
861.333 Send DATA 12 56, ID 11292
861.386 **** Receiver Error, Bad CRC Checksum
861.596 Send DATA 13 56, ID 11293
861.629 Recv DATA 57 8, ID 21273
861.630 .... 1274 packets received, 3031 bps, 37.88%, Err 692 (1.0e-04)
861.852 Send DATA 14 57, ID 11294
861.884 Recv DATA 58 9, ID 21274
862.126 Send DATA 15 58, ID 11295
862.157 Recv DATA 59 10, ID 21275
862.378 Send DATA 16 59, ID 11296
862.426 Recv DATA 60 11, ID 21276
862.649 Send DATA 17 60, ID 11297
862.698 Recv DATA 61 12, ID 21277
862.920 Send DATA 18 61, ID 11298
862.952 Recv DATA 62 13, ID 21278
863.171 Send DATA 19 62, ID 11299
863.220 Recv DATA 63 14, ID 21279
863.442 Send DATA 20 63, ID 11300
863.474 Recv DATA 0 15, ID 21280
863.699 Send DATA 21 0, ID 11301
863.747 Recv DATA 1 16, ID 21281
863.749 .... 1282 packets received, 3042 bps, 38.03%, Err 693 (1.0e-04)
863.967 Send DATA 22 1, ID 11302
863.999 **** Receiver Error, Bad CRC Checksum
864.238 Send DATA 23 1, ID 11303
864.270 Recv DATA 3 16, ID 21283
864.414 ---- DATA 17 timeout
864.415 Send DATA 17 1, ID 11297
864.544 Recv DATA 4 16, ID 21284
864.754 Send DATA 18 1, ID 11298
864.801 Recv DATA 5 16, ID 21285
865.025 Send DATA 19 1, ID 11299
865.074 Recv DATA 6 16, ID 21286
865.282 Send DATA 20 1, ID 11300
865.314 Recv DATA 7 16, ID 21287
865.555 Send DATA 21 1, ID 11301
865.587 Recv DATA 8 16, ID 21288
865.811 Send DATA 22 1, ID 11302
865.858 **** Receiver Error, Bad CRC Checksum
866.087 Send DATA 23 1, ID 11303
866.120 Recv DATA 3 18, ID 21283
866.345 Send DATA 24 1, ID 11304
866.393 **** Receiver Error, Bad CRC Checksum
866.615 Send DATA 25 1, ID 11305
866.648 Recv DATA 5 19, ID 21285
866.868 Send DATA 26 1, ID 11306
866.917 Recv DATA 6 19, ID 21286
867.061 ---- DATA 20 timeout
867.061 Send DATA 20 1, ID 11300
867.187 Recv DATA 7 19, ID 21287
867.394 Send DATA 21 1, ID 11301
867.443 **** Receiver Error, Bad CRC Checksum
867.663 Send DATA 22 1, ID 11302
867.711 Recv DATA 2 19, ID 21282
867.712 .... 1283 packets received, 3031 bps, 37.88%, Err 698 (1.0e-04)
867.934 Send DATA 23 2, ID 11303
867.967 Recv DATA 3 19, ID 21283
868.192 Send DATA 24 3, ID 11304
868.241 Recv DATA 4 19, ID 21284
868.462 Send DATA 25 4, ID 11305
868.494 Recv DATA 5 19, ID 21285
868.716 Send DATA 26 5, ID 11306
868.748 **** Receiver Error, Bad CRC Checksum
868.989 ---- DATA 20 timeout
868.989 Send DATA 20 5, ID 11300
869.021 Recv DATA 7 19, ID 21287
869.246 Send DATA 21 5, ID 11301
869.278 Recv DATA 8 19, ID 21288
869.518 Send DATA 22 5, ID 11302
869.551 Recv DATA 9 19, ID 21289
869.774 Send DATA 23 5, ID 11303
869.823 Recv DATA 10 19, ID 21290
870.047 Send DATA 24 5, ID 11304
870.080 Recv DATA 11 19, ID 21291
870.303 Send DATA 25 5, ID 11305
870.334 Recv DATA 12 20, ID 21292
870.573 Send DATA 26 5, ID 11306
870.606 Recv DATA 6 21, ID 21286
870.606 .... 1287 packets received, 3030 bps, 37.87%, Err 699 (1.0e-04)
870.829 Send DATA 27 6, ID 11307
870.877 Recv DATA 7 22, ID 21287
871.099 Send DATA 28 7, ID 11308
871.132 Recv DATA 8 22, ID 21288
871.356 Send DATA 29 8, ID 11309
871.405 Recv DATA 9 22, ID 21289
871.549 ---- DATA 23 timeout
871.549 Send DATA 23 9, ID 11303
871.676 **** Receiver Error, Bad CRC Checksum
871.883 Send DATA 24 9, ID 11304
871.930 Recv DATA 11 22, ID 21291
872.154 Send DATA 25 9, ID 11305
872.202 Recv DATA 12 22, ID 21292
872.424 Send DATA 26 9, ID 11306
872.441 **** Receiver Error, Bad CRC Checksum
872.677 Send DATA 27 9, ID 11307
872.709 Recv DATA 14 22, ID 21294
872.951 Send DATA 28 9, ID 11308
873.000 Recv DATA 15 23, ID 21295
873.216 Send DATA 29 9, ID 11309
873.248 Recv DATA 16 24, ID 21296
873.474 Send DATA 30 9, ID 11310
873.492 Recv DATA 10 25, ID 21290
873.492 .... 1291 packets received, 3029 bps, 37.87%, Err 701 (1.0e-04)
873.733 Send DATA 31 10, ID 11311
873.780 Recv DATA 11 26, ID 21291
874.004 Send DATA 32 11, ID 11312
874.037 Recv DATA 12 27, ID 21292
874.260 Send DATA 33 12, ID 11313
874.309 Recv DATA 13 27, ID 21293
874.533 Send DATA 34 13, ID 11314
874.565 Recv DATA 14 27, ID 21294
874.709 ---- DATA 28 timeout
874.709 Send DATA 28 14, ID 11308
874.836 Recv DATA 15 27, ID 21295
875.060 Send DATA 29 15, ID 11309
875.109 **** Receiver Error, Bad CRC Checksum
875.315 Send DATA 30 15, ID 11310
875.363 Recv DATA 17 27, ID 21297
875.585 Send DATA 31 15, ID 11311
875.632 Recv DATA 18 27, ID 21298
875.856 Send DATA 32 15, ID 11312
875.889 Recv DATA 19 27, ID 21299
876.113 Send DATA 33 15, ID 11313
876.160 Recv DATA 20 28, ID 21300
876.382 Send DATA 34 15, ID 11314
876.414 Recv DATA 21 29, ID 21301
876.637 Send DATA 35 15, ID 11315
876.685 Recv DATA 22 30, ID 21302
876.909 Send DATA 36 15, ID 11316
876.942 Recv DATA 16 31, ID 21296
876.943 .... 1297 packets received, 3031 bps, 37.89%, Err 702 (1.0e-04)
877.164 Send DATA 37 16, ID 11317
877.212 Recv DATA 17 32, ID 21297
877.437 Send DATA 38 17, ID 11318
877.470 Recv DATA 18 33, ID 21298
877.692 Send DATA 39 18, ID 11319
877.757 Recv DATA 19 34, ID 21299
877.964 Send DATA 40 19, ID 11320
877.999 Recv DATA 20 35, ID 21300
878.224 Send DATA 41 20, ID 11321
878.272 Recv DATA 21 36, ID 21301
878.494 Send DATA 42 21, ID 11322
878.544 **** Receiver Error, Bad CRC Checksum
878.751 Send DATA 43 21, ID 11323
878.800 Recv DATA 23 38, ID 21303
879.022 Send DATA 44 21, ID 11324
879.069 Recv DATA 24 39, ID 21304
879.275 Send DATA 45 21, ID 11325
879.323 **** Receiver Error, Bad CRC Checksum
879.543 Send DATA 46 21, ID 11326
879.591 Recv DATA 26 41, ID 21306
879.812 Send DATA 47 21, ID 11327
879.860 Recv DATA 27 42, ID 21307
880.068 Send DATA 48 21, ID 11328
880.116 Recv DATA 28 43, ID 21308
880.337 Send DATA 49 21, ID 11329
880.386 Recv DATA 22 44, ID 21302
880.387 .... 1303 packets received, 3034 bps, 37.92%, Err 704 (1.0e-04)
880.608 Send DATA 50 22, ID 11330
880.640 Recv DATA 23 44, ID 21303
880.865 Send DATA 51 23, ID 11331
880.913 **** Receiver Error, Bad CRC Checksum
881.059 ---- DATA 45 timeout
881.059 Send DATA 45 23, ID 11325
881.171 Recv DATA 25 44, ID 21305
881.388 Send DATA 46 23, ID 11326
881.444 Recv DATA 26 44, ID 21306
881.653 Send DATA 47 23, ID 11327
881.689 Recv DATA 27 44, ID 21307
881.929 Send DATA 48 23, ID 11328
881.961 Recv DATA 28 44, ID 21308
882.184 Send DATA 49 23, ID 11329
882.232 **** Receiver Error, Bad CRC Checksum
882.454 Send DATA 50 23, ID 11330
882.491 Recv DATA 30 44, ID 21310
882.717 Send DATA 51 23, ID 11331
882.732 Recv DATA 24 44, ID 21304
882.733 .... 1305 packets received, 3030 bps, 37.88%, Err 706 (1.0e-04)
882.973 ---- DATA 45 timeout
882.974 Send DATA 45 24, ID 11325
883.009 Recv DATA 25 44, ID 21305
883.237 Send DATA 46 25, ID 11326
883.285 Recv DATA 26 44, ID 21306
883.509 Send DATA 47 26, ID 11327
883.541 **** Receiver Error, Bad CRC Checksum
883.765 Send DATA 48 26, ID 11328
883.797 Recv DATA 28 44, ID 21308
884.034 Send DATA 49 26, ID 11329
884.082 Recv DATA 29 44, ID 21309
884.304 Send DATA 50 26, ID 11330
884.335 Recv DATA 30 45, ID 21310
884.562 Send DATA 51 26, ID 11331
884.611 Recv DATA 31 46, ID 21311
884.819 Send DATA 52 26, ID 11332
884.867 Recv DATA 32 47, ID 21312
885.090 Send DATA 53 26, ID 11333
885.121 Recv DATA 33 48, ID 21313
885.360 Send DATA 54 26, ID 11334
885.392 **** Receiver Error, Bad CRC Checksum
885.615 Send DATA 55 26, ID 11335
885.663 Recv DATA 28 50, ID 21308
885.887 Send DATA 56 26, ID 11336
885.935 Recv DATA 29 51, ID 21309
886.143 Send DATA 57 26, ID 11337
886.190 Recv DATA 30 52, ID 21310
886.413 Send DATA 58 26, ID 11338
886.460 Recv DATA 31 53, ID 21311
886.680 Send DATA 59 26, ID 11339
886.696 Recv DATA 32 54, ID 21312
886.933 Send DATA 60 26, ID 11340
886.980 **** Receiver Error, Bad CRC Checksum
887.203 Send DATA 61 26, ID 11341
887.252 Recv DATA 27 54, ID 21307
887.252 .... 1308 packets received, 3022 bps, 37.77%, Err 709 (1.0e-04)
887.395 ---- DATA 55 timeout
887.396 Send DATA 55 27, ID 11335
887.507 Recv DATA 28 54, ID 21308
887.731 Send DATA 56 28, ID 11336
887.780 Recv DATA 29 54, ID 21309
887.986 Send DATA 57 29, ID 11337
888.034 Recv DATA 30 54, ID 21310
888.256 Send DATA 58 30, ID 11338
888.304 Recv DATA 31 54, ID 21311
888.525 Send DATA 59 31, ID 11339
888.558 Recv DATA 32 54, ID 21312
888.781 Send DATA 60 32, ID 11340
888.829 **** Receiver Error, Bad CRC Checksum
889.053 Send DATA 61 32, ID 11341
889.086 Recv DATA 34 56, ID 21314
889.309 Send DATA 62 32, ID 11342
889.373 Recv DATA 35 57, ID 21315
889.580 Send DATA 63 32, ID 11343
889.628 Recv DATA 36 57, ID 21316
889.850 Send DATA 0 32, ID 11344
889.867 Recv DATA 37 57, ID 21317
890.027 ---- DATA 58 timeout
890.027 Send DATA 58 32, ID 11338
890.139 Recv DATA 38 57, ID 21318
890.377 Send DATA 59 32, ID 11339
890.394 Recv DATA 39 57, ID 21319
890.632 Send DATA 60 32, ID 11340
890.680 Recv DATA 33 57, ID 21313
890.681 .... 1314 packets received, 3024 bps, 37.80%, Err 710 (1.0e-04)
890.903 Send DATA 61 33, ID 11341
890.936 Recv DATA 34 57, ID 21314
891.158 Send DATA 62 34, ID 11342
891.207 **** Receiver Error, Bad CRC Checksum
891.431 Send DATA 63 34, ID 11343
891.464 **** Receiver Error, Bad CRC Checksum
891.686 Send DATA 0 34, ID 11344
891.734 Recv DATA 37 57, ID 21317
891.959 ---- DATA 58 timeout
891.960 Send DATA 58 34, ID 11338
892.010 Recv DATA 38 57, ID 21318
892.217 Send DATA 59 34, ID 11339
892.265 Recv DATA 39 57, ID 21319
892.489 Send DATA 60 34, ID 11340
892.521 Recv DATA 40 57, ID 21320
892.742 Send DATA 61 34, ID 11341
892.775 Recv DATA 41 57, ID 21321
893.011 Send DATA 62 34, ID 11342
893.044 **** Receiver Error, Bad CRC Checksum
893.279 Send DATA 63 34, ID 11343
893.310 **** Receiver Error, Bad CRC Checksum
893.534 Send DATA 0 34, ID 11344
893.582 Recv DATA 37 59, ID 21317
893.804 Send DATA 1 34, ID 11345
893.836 Recv DATA 38 60, ID 21318
894.059 Send DATA 2 34, ID 11346
894.107 Recv DATA 39 61, ID 21319
894.330 Send DATA 3 34, ID 11347
894.362 Recv DATA 40 62, ID 21320
894.600 Send DATA 4 34, ID 11348
894.633 Recv DATA 41 62, ID 21321
894.855 Send DATA 5 34, ID 11349
894.887 Recv DATA 35 62, ID 21315
894.888 .... 1316 packets received, 3014 bps, 37.68%, Err 714 (1.0e-04)
895.033 ---- DATA 63 timeout
895.033 Send DATA 63 35, ID 11343
895.159 Recv DATA 36 62, ID 21316
895.383 Send DATA 0 36, ID 11344
895.416 Recv DATA 37 62, ID 21317
895.655 Send DATA 1 37, ID 11345
895.688 Recv DATA 38 62, ID 21318
895.910 Send DATA 2 38, ID 11346
895.942 Recv DATA 39 62, ID 21319
896.178 Send DATA 3 39, ID 11347
896.210 Recv DATA 40 62, ID 21320
896.448 Send DATA 4 40, ID 11348
896.480 Recv DATA 41 63, ID 21321
896.702 Send DATA 5 41, ID 11349
896.750 Recv DATA 42 0, ID 21322
896.973 Send DATA 6 42, ID 11350
897.005 Recv DATA 43 1, ID 21323
897.006 .... 1324 packets received, 3025 bps, 37.82%, Err 714 (1.0e-04)
897.228 Send DATA 7 43, ID 11351
897.277 Recv DATA 44 2, ID 21324
897.498 Send DATA 8 44, ID 11352
897.532 Recv DATA 45 3, ID 21325
897.756 Send DATA 9 45, ID 11353
897.804 Recv DATA 46 4, ID 21326
898.029 Send DATA 10 46, ID 11354
898.061 **** Receiver Error, Bad CRC Checksum
898.284 Send DATA 11 46, ID 11355
898.333 Recv DATA 48 6, ID 21328
898.556 Send DATA 12 46, ID 11356
898.603 Recv DATA 49 7, ID 21329
898.810 Send DATA 13 46, ID 11357
898.858 Recv DATA 50 8, ID 21330
899.081 Send DATA 14 46, ID 11358
899.130 Recv DATA 51 9, ID 21331
899.351 Send DATA 15 46, ID 11359
899.368 Recv DATA 52 10, ID 21332
899.606 Send DATA 16 46, ID 11360
899.653 **** Receiver Error, Bad CRC Checksum
899.876 Send DATA 17 46, ID 11361
899.908 Recv DATA 47 10, ID 21327
899.909 .... 1328 packets received, 3025 bps, 37.81%, Err 717 (1.0e-04)
900.068 ---- DATA 11 timeout
900.069 Send DATA 11 47, ID 11355
900.182 Recv DATA 48 10, ID 21328
900.394 Send DATA 12 48, ID 11356
900.427 **** Receiver Error, Bad CRC Checksum
900.666 Send DATA 13 48, ID 11357
900.697 Recv DATA 50 10, ID 21330
900.935 Send DATA 14 48, ID 11358
900.969 Recv DATA 51 10, ID 21331
901.192 Send DATA 15 48, ID 11359
901.239 Recv DATA 52 10, ID 21332
901.463 Send DATA 16 48, ID 11360
901.511 **** Receiver Error, Bad CRC Checksum
901.718 Send DATA 17 48, ID 11361
901.750 **** Receiver Error, Bad CRC Checksum
901.972 ---- DATA 11 timeout
901.973 Send DATA 11 48, ID 11355
902.020 Recv DATA 55 13, ID 21335
902.245 Send DATA 12 48, ID 11356
902.279 Recv DATA 49 13, ID 21329
902.280 .... 1330 packets received, 3021 bps, 37.77%, Err 721 (1.0e-04)
902.519 Send DATA 13 49, ID 11357
902.552 Recv DATA 50 13, ID 21330
902.774 Send DATA 14 50, ID 11358
902.823 Recv DATA 51 13, ID 21331
903.045 Send DATA 15 51, ID 11359
903.093 Recv DATA 52 13, ID 21332
903.301 Send DATA 16 52, ID 11360
903.350 Recv DATA 53 13, ID 21333
903.572 Send DATA 17 53, ID 11361
903.605 Recv DATA 54 13, ID 21334
903.827 Send DATA 18 54, ID 11362
903.860 Recv DATA 55 13, ID 21335
904.102 Send DATA 19 55, ID 11363
904.134 **** Receiver Error, Bad CRC Checksum
904.356 Send DATA 20 55, ID 11364
904.388 Recv DATA 57 13, ID 21337
904.545 ---- DATA 14 timeout
904.546 Send DATA 14 55, ID 11358
904.657 Recv DATA 58 13, ID 21338
904.894 Send DATA 15 55, ID 11359
904.926 Recv DATA 59 13, ID 21339
905.148 Send DATA 16 55, ID 11360
905.196 **** Receiver Error, Bad CRC Checksum
905.422 Send DATA 17 55, ID 11361
905.454 Recv DATA 61 13, ID 21341
905.680 Send DATA 18 55, ID 11362
905.712 Recv DATA 62 13, ID 21342
905.938 Send DATA 19 55, ID 11363
905.987 **** Receiver Error, Bad CRC Checksum
906.208 Send DATA 20 55, ID 11364
906.240 Recv DATA 57 15, ID 21337
906.477 Send DATA 21 55, ID 11365
906.510 Recv DATA 58 16, ID 21338
906.732 Send DATA 22 55, ID 11366
906.764 Recv DATA 59 17, ID 21339
907.001 Send DATA 23 55, ID 11367
907.033 Recv DATA 60 18, ID 21340
907.270 Send DATA 24 55, ID 11368
907.302 Recv DATA 61 19, ID 21341
907.524 Send DATA 25 55, ID 11369
907.573 **** Receiver Error, Bad CRC Checksum
907.795 Send DATA 26 55, ID 11370
907.843 Recv DATA 56 21, ID 21336
907.844 .... 1337 packets received, 3018 bps, 37.73%, Err 727 (1.0e-04)
908.065 Send DATA 27 56, ID 11371
908.098 Recv DATA 57 22, ID 21337
908.320 Send DATA 28 57, ID 11372
908.369 Recv DATA 58 23, ID 21338
908.583 Send DATA 29 58, ID 11373
908.615 Recv DATA 59 24, ID 21339
908.856 Send DATA 30 59, ID 11374
908.887 Recv DATA 60 25, ID 21340
909.109 Send DATA 31 60, ID 11375
909.142 Recv DATA 61 26, ID 21341
909.381 Send DATA 32 61, ID 11376
909.414 **** Receiver Error, Bad CRC Checksum
909.636 Send DATA 33 61, ID 11377
909.685 Recv DATA 63 28, ID 21343
909.908 Send DATA 34 61, ID 11378
909.956 Recv DATA 0 29, ID 21344
910.162 Send DATA 35 61, ID 11379
910.211 Recv DATA 1 30, ID 21345
910.433 Send DATA 36 61, ID 11380
910.483 Recv DATA 2 31, ID 21346
910.691 Send DATA 37 61, ID 11381
910.739 Recv DATA 3 32, ID 21347
910.962 Send DATA 38 61, ID 11382
911.011 Recv DATA 4 33, ID 21348
911.233 Send DATA 39 61, ID 11383
911.266 Recv DATA 62 34, ID 21342
911.267 .... 1343 packets received, 3021 bps, 37.76%, Err 728 (1.0e-04)
911.492 Send DATA 40 62, ID 11384
911.523 Recv DATA 63 35, ID 21343
911.746 Send DATA 41 63, ID 11385
911.794 Recv DATA 0 36, ID 21344
912.018 Send DATA 42 0, ID 11386
912.050 **** Receiver Error, Bad CRC Checksum
912.274 Send DATA 43 0, ID 11387
912.323 Recv DATA 2 38, ID 21346
912.547 Send DATA 44 0, ID 11388
912.580 Recv DATA 3 38, ID 21347
912.804 Send DATA 45 0, ID 11389
912.852 Recv DATA 4 38, ID 21348
912.979 ---- DATA 39 timeout
912.979 Send DATA 39 0, ID 11383
913.106 Recv DATA 5 38, ID 21349
913.345 Send DATA 40 0, ID 11384
913.378 Recv DATA 6 38, ID 21350
913.600 Send DATA 41 0, ID 11385
913.649 Recv DATA 7 38, ID 21351
913.871 Send DATA 42 0, ID 11386
913.904 **** Receiver Error, Bad CRC Checksum
914.128 Send DATA 43 0, ID 11387
914.176 **** Receiver Error, Bad CRC Checksum
914.397 Send DATA 44 0, ID 11388
914.429 Recv DATA 3 39, ID 21347
914.666 Send DATA 45 0, ID 11389
914.698 Recv DATA 4 40, ID 21348
914.922 Send DATA 46 0, ID 11390
914.955 Recv DATA 5 40, ID 21349
915.192 Send DATA 47 0, ID 11391
915.225 Recv DATA 6 40, ID 21350
915.367 ---- DATA 41 timeout
915.367 Send DATA 41 0, ID 11385
915.494 Recv DATA 7 40, ID 21351
915.717 Send DATA 42 0, ID 11386
915.765 **** Receiver Error, Bad CRC Checksum
915.974 Send DATA 43 0, ID 11387
916.024 Recv DATA 2 40, ID 21346
916.248 Send DATA 44 0, ID 11388
916.281 Recv DATA 3 40, ID 21347
916.502 Send DATA 45 0, ID 11389
916.551 Recv DATA 4 40, ID 21348
916.774 Send DATA 46 0, ID 11390
916.821 Recv DATA 5 41, ID 21349
917.028 Send DATA 47 0, ID 11391
917.076 Recv DATA 6 42, ID 21350
917.300 Send DATA 48 0, ID 11392
917.333 Recv DATA 7 43, ID 21351
917.556 Send DATA 49 0, ID 11393
917.588 Recv DATA 1 44, ID 21345
917.589 .... 1346 packets received, 3007 bps, 37.58%, Err 734 (1.0e-04)
917.829 Send DATA 50 1, ID 11394
917.861 Recv DATA 2 45, ID 21346
918.082 Send DATA 51 2, ID 11395
918.131 Recv DATA 3 46, ID 21347
918.354 Send DATA 52 3, ID 11396
918.388 Recv DATA 4 46, ID 21348
918.611 Send DATA 53 4, ID 11397
918.659 Recv DATA 5 46, ID 21349
918.802 ---- DATA 47 timeout
918.803 Send DATA 47 5, ID 11391
918.914 **** Receiver Error, Bad CRC Checksum
919.149 Send DATA 48 5, ID 11392
919.182 **** Receiver Error, Bad CRC Checksum
919.404 Send DATA 49 5, ID 11393
919.437 Recv DATA 8 46, ID 21352
919.678 Send DATA 50 5, ID 11394
919.710 **** Receiver Error, Bad CRC Checksum
919.934 Send DATA 51 5, ID 11395
919.966 Recv DATA 10 46, ID 21354
920.205 Send DATA 52 5, ID 11396
920.238 Recv DATA 11 47, ID 21355
920.463 Send DATA 53 5, ID 11397
920.494 Recv DATA 12 48, ID 21356
920.734 Send DATA 54 5, ID 11398
920.766 Recv DATA 6 48, ID 21350
920.766 .... 1351 packets received, 3007 bps, 37.59%, Err 737 (1.0e-04)
920.991 Send DATA 55 6, ID 11399
921.023 Recv DATA 7 48, ID 21351
921.183 ---- DATA 49 timeout
921.183 Send DATA 49 7, ID 11393
921.294 Recv DATA 8 48, ID 21352
921.518 Send DATA 50 8, ID 11394
921.549 Recv DATA 9 48, ID 21353
921.787 Send DATA 51 9, ID 11395
921.820 Recv DATA 10 48, ID 21354
922.058 Send DATA 52 10, ID 11396
922.074 Recv DATA 11 48, ID 21355
922.311 Send DATA 53 11, ID 11397
922.342 Recv DATA 12 48, ID 21356
922.580 Send DATA 54 12, ID 11398
922.612 **** Receiver Error, Bad CRC Checksum
922.834 Send DATA 55 12, ID 11399
922.866 **** Receiver Error, Bad CRC Checksum
923.108 ---- DATA 49 timeout
923.108 Send DATA 49 12, ID 11393
923.156 Recv DATA 15 49, ID 21359
923.362 Send DATA 50 12, ID 11394
923.411 **** Receiver Error, Bad CRC Checksum
923.635 Send DATA 51 12, ID 11395
923.683 Recv DATA 17 49, ID 21361
923.906 Send DATA 52 12, ID 11396
923.938 Recv DATA 18 49, ID 21362
924.161 Send DATA 53 12, ID 11397
924.210 Recv DATA 19 49, ID 21363
924.418 Send DATA 54 12, ID 11398
924.465 Recv DATA 13 49, ID 21357
924.466 .... 1358 packets received, 3011 bps, 37.63%, Err 742 (1.0e-04)
924.691 Send DATA 55 13, ID 11399
924.738 Recv DATA 14 50, ID 21358
924.961 Send DATA 56 14, ID 11400
924.993 Recv DATA 15 50, ID 21359
925.219 Send DATA 57 15, ID 11401
925.251 **** Receiver Error, Bad CRC Checksum
925.394 ---- DATA 51 timeout
925.394 Send DATA 51 15, ID 11395
925.506 Recv DATA 17 50, ID 21361
925.745 Send DATA 52 15, ID 11396
925.777 Recv DATA 18 50, ID 21362
926.017 Send DATA 53 15, ID 11397
926.050 Recv DATA 19 50, ID 21363
